# HR	designation	proper name
# designations from the Yale BSC5 (bytes 5-14); proper names are a
# curated subset -- a blank third column just means no common name
# is carried here, the designation is still authoritative.
3902	Nu Cha	
3903	Ups Hya	
3905	Mu Leo	
3906	7 Sex	
3909	Gam Sex	
3917	31 UMa	
3928	19 LMi	
3937	Nu Leo	
3940	Phi Vel	
3945	12 Sex	
3947	Eta Ant	
3950	Pi Leo	
3951	20 LMi	
3961	13 Sex	
3970	Ups Hya	
3973	14 Sex	
3974	21 LMi	
3975	Eta Leo	
3980	31 Leo	
3981	Alp Sex	
3982	Alp Leo	Regulus
3983	Mu Cha	
3989	17 Sex	
3994	Lam Hya	
3996	18 Sex	
3997	Mu Cha	
3998	34 Leo	
4004	19 Sex	
4014	22 LMi	
4024	23 LMi	
4026	32 UMa	
4027	24 LMi	
4030	35 Leo	
4031	Zet Leo	
4033	Lam UMa	
4035	37 Leo	
4037	Ome Car	
4039	39 Leo	
4042	Eps Sex	
4054	40 Leo	
4057	Gam Leo	Algieba
4058	Gam Leo	Algieba
4064	23 Sex	
4069	Mu UMa	
4070	42 Leo	
4075	27 LMi	
4077	43 Leo	
4081	28 LMi	
4082	25 Sex	
4088	44 Leo	
4090	30 LMi	
4094	Mu Hya	
4100	Bet LMi	
4101	45 Leo	
4104	Alp Ant	
4106	35 UMa	
4112	36 UMa	
4113	32 LMi	
4116	Del Sex	
4118	Del Ant	
4119	Bet Sex	
4124	33 LMi	
4127	46 Leo	
4133	Rho Leo	
4137	34 LMi	
4141	37 UMa	
4145	44 Hya	
4146	48 Leo	
4148	49 Leo	
4150	35 LMi	
4156	Phi Hya	
4166	37 LMi	
4168	38 LMi	
4171	Phi Hya	
4174	Gam Cha	
4178	38 UMa	
4182	33 Sex	
4187	39 UMa	
4189	40 LMi	
4192	41 LMi	
4193	35 Sex	
4199	The Car	
4201	36 Sex	
4202	41 UMa	
4203	42 LMi	
4208	51 Leo	
4209	52 Leo	
4210	Eta Car	
4216	Mu Vel	
4223	43 LMi	
4227	53 Leo	
4229	40 Sex	
4230	44 LMi	
4231	Del Cha	
4232	Nu Hya	
4234	Del Cha	
4235	43 UMa	
4236	42 UMa	
4237	41 Sex	
4246	44 UMa	
4247	46 LMi	
4248	Ome UMa	
4254	48 LMi	
4258	46 UMa	
4259	54 Leo	
4260	54 Leo	
4265	55 Leo	
4267	56 Leo	
4270	50 LMi	
4273	Iot Ant	
4277	47 UMa	
4287	Alp Crt	
4288	49 UMa	
4291	58 Leo	
4294	59 Leo	
4295	Bet UMa	Merak
4299	61 Leo	
4300	60 Leo	
4301	Alp UMa	Dubhe
4306	62 Leo	
4309	51 UMa	
4310	Chi Leo	
4312	Eta Oct	
4314	Chi Hya	
4317	Chi Hya	
4319	65 Leo	
4322	64 Leo	
4332	67 Leo	
4335	Psi UMa	
4343	Bet Crt	
4347	Psi Crt	
4356	69 Leo	
4357	Del Leo	
4359	The Leo	
4362	72 Leo	
4365	73 Leo	
4368	Phi Leo	
4371	75 Leo	
4374	Xi UMa	
4375	Xi UMa	
4377	Nu UMa	
4380	55 UMa	
4381	76 Leo	
4382	Del Crt	
4386	Sig Leo	
4390	Pi Cen	
4392	56 UMa	
4395	Lam Crt	
4399	Iot Leo	
4400	79 Leo	
4402	Eps Crt	
4405	Gam Crt	
4408	81 Leo	
4410	80 Leo	
4414	83 Leo	
4416	Kap Crt	
4418	Tau Leo	
4422	57 UMa	
4426	85 Leo	
4431	58 UMa	
4432	87 Leo	
4433	86 Leo	
4434	Lam Dra	
4437	88 Leo	
4441	Omi Cen	
4442	Omi Cen	
4450	Xi Hya	
4455	89 Leo	
4456	90 Leo	
4461	2 Dra	
4467	Lam Cen	
4468	The Crt	
4471	Ups Leo	
4477	59 UMa	
4479	Pi Cha	
4480	60 UMa	
4483	Ome Vir	
4488	Iot Crt	
4494	Omi Hya	
4495	92 Leo	
4496	61 UMa	
4501	62 UMa	
4504	3 Dra	
4514	Zet Crt	
4515	Xi Vir	
4517	Nu Vir	
4518	Chi UMa	
4520	Lam Mus	
4527	93 Leo	
4528	4 Vir	
4530	Mu Mus	
4534	Bet Leo	Denebola
4540	Bet Vir	
4552	Bet Hya	
4554	Gam UMa	
4559	6 Vir	
4560	65 UMa	
4561	65 UMa	
4564	95 Leo	
4566	66 UMa	
4567	Eta Crt	
4583	Eps Cha	
4585	7 Vir	
4589	Pi Vir	
4594	67 UMa	
4599	The Cru	
4602	2 Com	
4603	The Cru	
4605	Kap Cha	
4608	Omi Vir	
4616	Eta Cru	
4621	Del Cen	
4623	Alp Crv	
4626	10 Vir	
4629	11 Vir	
4630	Eps Crv	
4632	3 Com	
4635	3 Crv	
4638	Rho Cen	
4640	4 Com	
4641	68 UMa	
4643	5 Com	
4650	12 Vir	
4656	Del Cru	
4660	Del UMa	
4662	Gam Crv	
4663	6 Com	
4666	2 CVn	
4667	7 Com	
4671	Eps Mus	
4674	Bet Cha	
4679	Zet Cru	
4681	13 Vir	
4685	8 Com	
4688	9 Com	
4689	Eta Vir	
4690	3 CVn	
4695	16 Vir	
4696	Zet Crv	
4697	11 Com	
4700	Eps Cru	
4701	70 UMa	
4703	Zet Mus	
4704	Zet Mus	
4707	12 Com	
4708	17 Vir	
4711	6 Crv	
4715	4 CVn	
4716	5 CVn	
4717	13 Com	
4726	71 UMa	
4728	6 CVn	
4730	Alp Cru	Acrux
4731	Alp Cru	Acrux
4733	14 Com	
4737	Gam Com	
4738	16 Com	
4743	Sig Cen	
4745	73 UMa	
4752	17 Com	
4753	18 Com	
4756	20 Com	
4757	Del Crv	
4760	74 UMa	
4761	7 CVn	
4762	75 UMa	
4763	Gam Cru	Gacrux
4764	Gam Cru	Gacrux
4765	4 Dra	
4766	21 Com	
4773	Gam Mus	
4775	Eta Crv	
4777	20 Vir	
4780	22 Com	
4781	21 Vir	
4785	Bet CVn	
4786	Bet Crv	
4787	Kap Dra	
4789	23 Com	
4791	24 Com	
4792	24 Com	
4795	6 Dra	
4798	Alp Mus	
4799	25 Vir	
4801	25 Com	
4802	Tau Cen	
4811	9 CVn	
4813	Chi Vir	
4815	26 Com	
4819	Gam Cen	
4824	27 Vir	
4825	Gam Vir	
4826	Gam Vir	
4828	Rho Vir	
4829	31 Vir	
4833	76 UMa	
4842	Iot Cru	
4844	Bet Mus	
4845	10 CVn	
4847	32 Vir	
4849	33 Vir	
4851	27 Com	
4853	Bet Cru	Mimosa
4855	34 Vir	
4858	35 Vir	
4861	28 Com	
4863	7 Dra	
4865	29 Com	
4866	11 CVn	
4869	30 Com	
4870	Iot Oct	
4878	37 Vir	
4883	31 Com	
4884	32 Com	
4890	Kap Cru	
4891	38 Vir	
4894	35 Com	
4897	Lam Cru	
4898	Mu Cru	
4899	Mu Cru	
4900	41 Vir	
4902	Psi Vir	
4905	Eps UMa	Alioth
4910	Del Vir	
4914	Alp CVn	
4915	Alp CVn	
4916	8 Dra	
4920	36 Com	
4921	44 Vir	
4923	Del Mus	
4924	37 Com	
4925	46 Vir	
4928	9 Dra	
4929	38 Com	
4931	78 UMa	
4932	Eps Vir	
4933	Xi Cen	
4937	48 Vir	
4942	Xi Cen	
4943	14 CVn	
4946	39 Com	
4949	40 Com	
4952	The Mus	
4954	41 Com	
4955	49 Vir	
4958	Psi Hya	
4961	50 Vir	
4963	The Vir	
4967	15 CVn	
4968	Alp Com	
4969	Alp Com	
4971	17 CVn	
4981	53 Vir	
4983	Bet Com	
4990	54 Vir	
4993	Eta Mus	
4995	55 Vir	
5001	57 Vir	
5004	19 CVn	
5011	59 Vir	
5015	Sig Vir	
5017	20 CVn	
5019	61 Vir	
5020	Gam Hya	
5023	21 CVn	
5028	Iot Cen	
5032	23 CVn	
5040	64 Vir	
5042	Iot Mus	
5044	63 Vir	
5047	65 Vir	
5050	66 Vir	
5051	Iot Mus	
5054	Zet UMa	Mizar
5055	Zet UMa	Mizar
5056	Alp Vir	Spica
5062	80 UMa	
5064	68 Vir	
5068	69 Vir	
5072	70 Vir	
5081	71 Vir	
5084	Kap Oct	
5088	72 Vir	
5094	73 Vir	
5095	74 Vir	
5099	75 Vir	
5100	76 Vir	
5105	78 Vir	
5107	Zet Vir	
5109	81 UMa	
5111	80 Vir	
5112	24 CVn	
5127	25 CVn	
5132	Eps Cen	
5142	82 UMa	
5144	1 Boo	
5149	2 Boo	
5150	82 Vir	
5154	83 UMa	
5159	84 Vir	
5165	83 Vir	
5168	1 Cen	
5170	85 Vir	
5173	86 Vir	
5181	87 Vir	
5182	3 Boo	
5185	Tau Boo	
5187	84 UMa	
5190	Nu Cen	
5191	Eta UMa	Alkaid
5192	2 Cen	
5193	Mu Cen	
5196	89 Vir	
5200	Ups Boo	
5201	6 Boo	
5210	3 Cen	
5211	3 Cen	
5221	4 Cen	
5225	7 Boo	
5226	10 Dra	
5231	Zet Cen	
5232	90 Vir	
5235	Eta Boo	
5238	86 UMa	
5244	92 Vir	
5247	9 Boo	
5248	Phi Cen	
5249	Ups Cen	
5250	47 Hya	
5255	10 Boo	
5257	48 Hya	
5260	Ups Cen	
5261	The Aps	
5263	11 Boo	
5264	Tau Vir	
5267	Bet Cen	Hadar
5285	Chi Cen	
5287	Pi Hya	
5288	The Cen	
5290	95 Vir	
5291	Alp Dra	Thuban
5298	96 Vir	
5300	13 Boo	
5303	Eta Aps	
5304	12 Boo	
5305	3 UMi	
5312	50 Hya	
5315	Kap Vir	
5321	4 UMi	
5323	14 Boo	
5328	Kap Boo	
5329	Kap Boo	
5330	15 Boo	
5336	Eps Aps	
5338	Iot Vir	
5339	Del Oct	
5340	Alp Boo	Arcturus
5350	Iot Boo	
5351	Lam Boo	
5354	Iot Lup	
5359	Lam Vir	
5365	18 Boo	
5366	Ups Vir	
5367	Psi Cen	
5370	20 Boo	
5381	51 Hya	
5383	2 Lib	
5395	Tau Lup	
5396	Tau Lup	
5404	The Boo	
5405	22 Boo	
5406	104 Vir	
5407	52 Hya	
5409	Phi Vir	
5410	106 Vir	
5420	24 Boo	
5425	Sig Lup	
5429	Rho Boo	
5430	5 UMi	
5434	26 Boo	
5435	Gam Boo	
5440	Eta Cen	
5447	Sig Boo	
5453	Rho Lup	
5459	Alp Cen	Rigil Kentaurus
5460	Alp Cen	Rigil Kentaurus
5463	Alp Cir	
5468	33 Boo	
5469	Alp Lup	
5470	Alp Aps	
5475	Pi Boo	
5476	Pi Boo	
5477	Zet Boo	
5478	Zet Boo	
5480	31 Boo	
5481	32 Boo	
5484	4 Lib	
5487	Mu Vir	
5490	34 Boo	
5497	54 Hya	
5501	108 Vir	
5502	Omi Boo	
5503	5 Lib	
5505	Eps Boo	
5506	Eps Boo	
5511	109 Vir	
5514	55 Hya	
5516	56 Hya	
5517	57 Hya	
5523	Mu Lib	
5525	Pi Oct	
5526	58 Hya	
5528	Omi Lup	
5530	Alp Lib	Zubenelgenubi
5531	Alp Lib	Zubenelgenubi
5533	38 Boo	
5535	11 Lib	
5538	39 Boo	
5539	Zet Cir	
5544	Xi Boo	
5545	Pi Oct	
5548	12 Lib	
5551	The Cir	
5554	Xi Lib	
5557	Ome Oct	
5563	Bet UMi	
5564	Xi Lib	
5570	16 Lib	
5571	Bet Lup	
5576	Kap Cen	
5577	59 Hya	
5578	17 Lib	
5582	18 Lib	
5586	Del Lib	
5588	40 Boo	
5591	60 Hya	
5593	Eta Cir	
5600	Ome Boo	
5601	110 Vir	
5602	Bet Boo	
5603	Sig Lib	
5605	Pi Lup	
5606	Pi Lup	
5616	Psi Boo	
5618	44 Boo	
5622	Nu Lib	
5626	Lam Lup	
5627	47 Boo	
5634	45 Boo	
5638	46 Boo	
5646	Kap Lup	
5647	Kap Lup	
5649	Zet Lup	
5652	Iot Lib	
5656	Iot Lib	
5657	23 Lib	
5660	1 Lup	
5662	26 Lib	
5664	Del Cir	
5666	Eps Cir	
5670	Bet Cir	
5671	Gam TrA	
5675	3 Ser	
5676	Chi Boo	
5679	4 Ser	
5681	Del Boo	
5683	Mu Lup	
5685	Bet Lib	Zubeneschamali
5686	2 Lup	
5694	5 Ser	
5695	Del Lup	
5698	Nu Lup	
5699	Nu Lup	
5701	28 Lib	
5703	Omi Lib	
5704	Gam Cir	
5705	Phi Lup	
5708	Eps Lup	
5709	Omi CrB	
5710	6 Ser	
5712	Phi Lup	
5714	11 UMi	
5717	7 Ser	
5718	50 Boo	
5719	Ups Lup	
5721	8 Ser	
5723	Eps Lib	
5727	Eta CrB	
5728	Eta CrB	
5729	Rho Oct	
5730	Kap Aps	
5733	Mu Boo	
5734	Mu Boo	
5735	Gam UMi	
5739	Tau Ser	
5743	Zet Lib	
5744	Iot Dra	
5746	10 Ser	
5747	Bet CrB	
5750	Zet Lib	
5763	Nu Boo	
5764	Zet Lib	
5770	Tau Ser	
5771	Eps TrA	
5772	11 Ser	
5774	Nu Boo	
5775	36 Lib	
5776	Gam Lup	
5777	37 Lib	
5778	The CrB	
5782	Kap Aps	
5787	Gam Lib	
5788	Del Ser	
5789	Del Ser	
5793	Alp CrB	Alphecca
5794	Ups Lib	
5795	Tau Ser	
5797	Ome Lup	
5799	14 Ser	
5800	Mu CrB	
5802	16 Ser	
5804	Tau Ser	
5812	Tau Lib	
5814	41 Lib	
5820	Psi Lup	
5823	Phi Boo	
5824	42 Lib	
5826	The UMi	
5833	Zet CrB	
5834	Zet CrB	
5838	Kap Lib	
5839	Psi Lup	
5840	Tau Ser	
5842	Iot Ser	
5843	Chi Ser	
5845	Tau Ser	
5848	Eta Lib	
5849	Gam CrB	
5853	Psi Ser	
5854	Alp Ser	Unukalhai
5855	Pi CrB	
5858	Tau Ser	
5863	25 Ser	
5867	Bet Ser	
5868	Lam Ser	
5870	Ups Ser	
5879	Kap Ser	
5881	Mu Ser	
5883	Chi Lup	
5885	1 Sco	
5888	Ome Ser	
5889	Del CrB	
5891	Kap TrA	
5892	Eps Ser	
5895	36 Ser	
5897	Bet TrA	
5899	Rho Ser	
5901	Kap CrB	
5902	Lam Lib	
5903	Zet UMi	
5904	2 Sco	
5908	The Lib	
5911	39 Ser	
5912	3 Sco	
5914	Chi Her	
5915	47 Lib	
5917	4 Sco	
5919	40 Ser	
5925	Xi Lup	
5926	Xi Lup	
5928	Rho Sco	
5932	2 Her	
5933	Gam Ser	
5936	Lam CrB	
5938	4 Her	
5940	Phi Ser	
5941	48 Lib	
5944	Pi Sco	
5947	Eps CrB	
5948	Eta Lup	
5953	Del Sco	Dschubba
5954	49 Lib	
5959	50 Lib	
5961	Iot Nor	
5962	Eta Nor	
5966	5 Her	
5968	Rho CrB	
5971	Iot CrB	
5972	Pi Ser	
5976	43 Ser	
5977	Xi Sco	
5978	Xi Sco	
5980	Del Nor	
5982	Ups Her	
5984	Bet Sco	Acrab
5985	Bet Sco	Acrab
5986	The Dra	
5987	The Lup	
5993	Ome Sco	
5994	Iot Nor	
5997	Ome Sco	
6002	11 Sco	
6004	45 Ser	
6008	Kap Her	
6009	Kap Her	
6010	47 Ser	
6013	8 Her	
6018	Tau CrB	
6019	Zet Nor	
6020	Del Aps	
6021	Del Aps	
6023	Phi Her	
6024	Kap Nor	
6026	Nu Sco	
6027	Nu Sco	
6028	13 Sco	
6029	12 Sco	
6030	Del TrA	
6031	Psi Sco	
6033	16 Sco	
6039	10 Her	
6045	The Nor	
6047	9 Her	
6048	Chi Sco	
6056	Del Oph	
6058	Gam Nor	
6060	18 Sco	
6063	Sig CrB	
6064	Sig CrB	
6065	16 Her	
6071	Lam Nor	
6072	Gam Nor	
6074	Ups CrB	
6075	Eps Oph	
6079	19 UMi	
6081	Omi Sco	
6082	20 UMi	
6084	Sig Sco	
6092	Tau Her	
6093	Sig Ser	
6095	Gam Her	
6098	Zet TrA	
6102	Gam Aps	
6103	Xi CrB	
6104	Psi Oph	
6107	Nu CrB	
6108	Nu CrB	
6109	Iot TrA	
6111	21 Her	
6112	Rho Oph	
6113	Rho Oph	
6115	Eps Nor	
6116	Eta UMi	
6117	Ome Her	
6118	Chi Oph	
6123	25 Her	
6129	Ups Oph	
6132	Eta Dra	
6134	Alp Sco	Antares
6141	22 Sco	
6146	30 Her	
6147	Phi Oph	
6148	Bet Her	Kornephoros
6149	Lam Oph	
6151	The TrA	
6153	Ome Oph	
6155	Mu Nor	
6156	34 Her	
6158	28 Her	
6159	29 Her	
6161	15 Dra	
6163	Bet Aps	
6165	Tau Sco	
6168	Sig Her	
6171	12 Oph	
6172	Eta TrA	
6175	Zet Oph	
6184	16 Dra	
6185	17 Dra	
6186	17 Dra	
6194	36 Her	
6195	37 Her	
6200	42 Her	
6205	14 Oph	
6212	Zet Her	
6213	39 Her	
6217	Alp TrA	Atria
6220	Eta Her	
6223	18 Dra	
6224	16 Oph	
6225	25 Sco	
6228	43 Her	
6229	Eta Ara	
6232	19 Oph	
6234	45 Her	
6241	Eps Sco	
6243	20 Oph	
6247	Mu Sco	
6250	47 Her	
6252	Mu Sco	
6254	52 Her	
6255	21 Oph	
6258	50 Her	
6262	Zet Sco	
6268	49 Her	
6270	51 Her	
6271	Zet Sco	
6279	53 Her	
6280	23 Oph	
6281	Iot Oph	
6285	Zet Ara	
6288	27 Sco	
6291	24 Oph	
6292	56 Her	
6293	54 Her	
6295	Eps Ara	
6299	Kap Oph	
6305	57 Her	
6309	VA 848	
6310	26 Oph	
6314	Eps Ara	
6315	19 Dra	
6318	30 Oph	
6319	20 Dra	
6321	29 Oph	
6322	Eps UMi	
6324	Eps Her	
6332	59 Her	
6346	61 Her	
6355	60 Her	
6369	Mu Dra	
6370	Mu Dra	
6378	Eta Oph	
6380	Eta Sco	
6391	63 Her	
6393	37 Oph	
6396	Zet Dra	
6401	36 Oph	
6402	36 Oph	
6406	Alp Her	Rasalgethi
6407	Alp Her	Rasalgethi
6410	Del Her	
6411	Iot Aps	
6415	41 Oph	
6417	Zet Aps	
6418	Pi Her	
6424	Omi Oph	
6425	Omi Oph	
6431	68 Her	
6436	69 Her	
6445	Xi Oph	
6446	Nu Ser	
6451	Iot Ara	
6453	The Oph	
6457	70 Her	
6458	72 Her	
6459	43 Oph	
6461	Bet Ara	
6462	Gam Ara	
6464	74 Her	
6468	Kap Ara	
6480	73 Her	
6484	Rho Her	
6485	Rho Her	
6486	44 Oph	
6492	45 Oph	
6498	Sig Oph	
6500	Del Ara	
6508	Ups Sco	
6509	77 Her	
6510	Alp Ara	
6515	VA 604	
6519	51 Oph	
6526	Lam Her	
6527	Lam Sco	Shaula
6533	78 Her	
6536	Bet Dra	Rastaban
6537	Sig Ara	
6545	52 Oph	
6548	53 Oph	
6549	Pi Ara	
6553	The Sco	
6554	Nu Dra	
6555	Nu Dra	
6556	Alp Oph	Rasalhague
6561	Xi Ser	
6566	27 Dra	
6567	Mu Oph	
6569	Lam Ara	
6571	79 Her	
6573	26 Dra	
6574	82 Her	
6580	Kap Sco	
6581	Omi Ser	
6582	Eta Pav	
6585	Mu Ara	
6588	Iot Her	
6595	58 Oph	
6596	Ome Dra	
6602	83 Her	
6603	Bet Oph	
6608	84 Her	
6609	61 Oph	
6615	Iot Sco	
6616	3 Sgr	
6623	Mu Her	
6629	Gam Oph	
6631	Iot Sco	
6636	Psi Dra	
6637	Psi Dra	
6644	87 Her	
6656	30 Dra	
6664	88 Her	
6677	90 Her	
6685	89 Her	
6688	Xi Dra	
6695	The Her	
6698	Nu Oph	
6700	4 Sgr	
6701	35 Dra	
6703	Xi Her	
6705	Gam Dra	Eltanin
6707	Nu Her	
6710	Zet Ser	
6712	66 Oph	
6713	93 Her	
6714	67 Oph	
6715	6 Sgr	
6721	Chi Oct	
6723	68 Oph	
6724	7 Sgr	
6725	Psi Dra	
6729	95 Her	
6730	95 Her	
6733	Tau Oph	
6734	Tau Oph	
6736	9 Sgr	
6738	96 Her	
6741	97 Her	
6742	Gam Sgr	
6743	The Ara	
6745	Pi Pav	
6746	Gam Sgr	
6752	70 Oph	
6761	Iot Pav	
6765	98 Her	
6770	71 Oph	
6771	72 Oph	
6775	99 Her	
6779	Omi Her	
6781	100 Her	
6782	100 Her	
6783	Eps Tel	
6787	102 Her	
6789	Del UMi	
6794	101 Her	
6795	73 Oph	
6801	11 Sgr	
6809	40 Dra	
6810	41 Dra	
6811	24 UMi	
6812	Mu Sgr	
6815	104 Her	
6816	14 Sgr	
6822	15 Sgr	
6823	16 Sgr	
6829	Phi Oct	
6832	Eta Sgr	
6850	36 Dra	
6855	Xi Pav	
6859	Del Sgr	
6860	105 Her	
6865	37 Dra	
6866	74 Oph	
6868	106 Her	
6869	Eta Ser	
6872	Kap Lyr	
6876	108 Her	
6877	107 Her	
6879	Eps Sgr	Kaus Australis
6884	Zet Sct	
6888	18 Sgr	
6895	109 Her	
6896	21 Sgr	
6897	Alp Tel	
6903	Mu Lyr	
6905	Zet Tel	
6913	Lam Sgr	
6916	Nu Pav	
6918	59 Ser	
6920	Phi Dra	
6923	39 Dra	
6927	Chi Dra	
6930	Gam Sct	
6934	Del Tel	
6935	60 Ser	
6938	Del Tel	
6945	42 Dra	
6951	The CrA	
6952	Kap CrA	
6953	Kap CrA	
6957	61 Ser	
6961	24 Sgr	
6965	25 Sgr	
6973	Alp Sct	
6978	45 Dra	
6982	Zet Pav	
7001	Alp Lyr	Vega
7011	26 Sgr	
7020	Del Sct	
7021	Lam CrA	
7032	Eps Sct	
7036	The Pav	
7039	Phi Sgr	
7040	4 Aql	
7046	28 Sgr	
7049	46 Dra	
7050	Mu CrA	
7051	Eps Lyr	
7052	Eps Lyr	
7053	Eps Lyr	
7054	Eps Lyr	
7056	Zet Lyr	
7057	Zet Lyr	
7059	5 Aql	
7061	110 Her	
7062	Eta CrA	
7063	Bet Sct	
7068	Eta CrA	
7069	111 Her	
7074	Lam Pav	
7078	29 Sgr	
7087	Kap Tel	
7088	30 Sgr	
7100	Nu Lyr	
7101	8 Aql	
7102	Nu Lyr	
7106	Bet Lyr	
7107	Kap Pav	
7113	112 Her	
7114	33 Sgr	
7116	Nu Sgr	
7120	Nu Sgr	
7121	Sig Sgr	Nunki
7124	50 Dra	
7125	Omi Dra	
7127	Ome Pav	
7131	Del Lyr	
7133	113 Her	
7134	Lam Tel	
7139	Del Lyr	
7141	The Ser	
7142	The Ser	
7145	Xi Sgr	
7149	Eta Sct	
7150	Xi Sgr	
7152	Eps CrA	
7157	13 Lyr	
7158	64 Ser	
7167	10 Aql	
7172	11 Aql	
7175	48 Dra	
7176	Eps Aql	
7178	Gam Lyr	
7180	Ups Dra	
7188	Zet CrA	
7189	VA 899	
7192	Lam Lyr	
7193	12 Aql	
7194	Zet Sgr	
7209	14 Aql	
7213	Rho Tel	
7215	16 Lyr	
7217	Omi Sgr	
7218	49 Dra	
7225	15 Aql	
7226	Gam CrA	
7227	Gam CrA	
7228	Sig Oct	
7234	Tau Sgr	
7235	Zet Aql	
7236	Lam Aql	
7242	Del CrA	
7248	18 Aql	
7251	51 Dra	
7254	Alp CrA	
7259	Bet CrA	
7261	17 Lyr	
7262	Iot Lyr	
7264	Pi Sgr	
7266	19 Aql	
7274	Tau Pav	
7279	20 Aql	
7283	19 Lyr	
7287	21 Aql	
7290	55 Dra	
7292	Psi Sgr	
7295	53 Dra	
7298	Eta Lyr	
7301	1 Sge	
7303	22 Aql	
7304	43 Sgr	
7306	1 Vul	
7309	54 Dra	
7310	Del Dra	
7312	59 Dra	
7314	The Lyr	
7315	Ome Aql	
7318	2 Vul	
7319	23 Aql	
7321	24 Aql	
7328	Kap Cyg	
7329	Eta Tel	
7331	28 Aql	
7332	Ome Aql	
7333	26 Aql	
7336	27 Aql	
7337	Bet Sgr	
7340	Rho Sgr	
7342	Ups Sgr	
7343	Bet Sgr	
7344	Rho Sgr	
7348	Alp Sgr	
7352	Tau Dra	
7358	3 Vul	
7362	Chi Sgr	
7363	Chi Sgr	
7369	2 Sge	
7371	Pi Dra	
7372	2 Cyg	
7373	31 Aql	
7375	50 Sgr	
7377	Del Aql	
7385	4 Vul	
7387	Nu Aql	
7390	5 Vul	
7393	Mu Tel	
7394	Lam UMi	
7395	4 Cyg	
7400	35 Aql	
7405	Alp Vul	
7406	8 Vul	
7408	Iot Cyg	
7409	7 Vul	
7414	36 Aql	
7417	Bet Cyg	
7418	Bet Cyg	
7420	Iot Cyg	
7424	Iot Tel	
7426	8 Cyg	
7429	Mu Aql	
7430	37 Aql	
7431	51 Sgr	
7437	9 Vul	
7440	52 Sgr	
7441	9 Cyg	
7446	Kap Aql	
7447	Iot Aql	
7457	11 Cyg	
7460	42 Aql	
7462	Sig Dra	
7463	Eps Sge	
7469	The Cyg	
7470	53 Sgr	
7474	Sig Aql	
7476	54 Sgr	
7478	Phi Cyg	
7479	Alp Sge	
7480	45 Aql	
7483	14 Cyg	
7488	Bet Sge	
7489	55 Sgr	
7493	46 Aql	
7497	Chi Aql	
7503	16 Cyg	
7506	10 Vul	
7510	Nu Tel	
7511	Psi Aql	
7515	56 Sgr	
7517	15 Cyg	
7519	Ups Aql	
7525	Gam Aql	
7528	Del Cyg	
7534	17 Cyg	
7536	Del Sge	
7539	VA 670	
7544	Pi Aql	
7546	Zet Sge	
7553	51 Aql	
7557	Alp Aql	Altair
7560	Omi Aql	
7561	57 Sgr	
7564	Chi Cyg	
7565	12 Vul	
7566	19 Cyg	
7570	Eta Aql	
7574	9 Sge	
7576	20 Cyg	
7581	Iot Sgr	
7582	Eps Dra	
7584	56 Aql	
7590	Eps Pav	
7592	13 Vul	
7593	57 Aql	
7594	57 Aql	
7595	Xi Aql	
7596	58 Aql	
7597	Ome Sgr	
7602	Bet Aql	
7603	Mu Pav	
7604	59 Sgr	
7608	23 Cyg	
7609	10 Sge	
7610	Phi Aql	
7612	Mu Pav	
7613	22 Cyg	
7614	61 Sgr	
7615	Eta Cyg	
7618	60 Sgr	
7619	Psi Cyg	
7622	11 Sge	
7623	The Sgr	
7624	The Sgr	
7635	Gam Sge	
7641	14 Vul	
7645	13 Sge	
7647	25 Cyg	
7649	63 Sgr	
7650	62 Sgr	
7653	15 Vul	
7657	16 Vul	
7660	26 Cyg	
7665	Del Pav	
7667	62 Aql	
7669	Tau Aql	
7672	15 Sge	
7673	Xi Tel	
7675	65 Sgr	
7676	64 Dra	
7679	Eta Sge	
7682	65 Dra	
7685	Rho Dra	
7686	69 Dra	
7688	17 Vul	
7689	27 Cyg	
7690	64 Aql	
7701	66 Dra	
7705	The Sge	
7708	28 Cyg	
7710	The Aql	
7711	18 Vul	
7712	Xi Cap	
7715	Xi Cap	
7718	19 Vul	
7719	20 Vul	
7720	66 Aql	
7724	Rho Aql	
7727	68 Dra	
7730	30 Cyg	
7731	21 Vul	
7735	31 Cyg	
7736	29 Cyg	
7738	3 Cap	
7740	33 Cyg	
7741	22 Vul	
7744	23 Vul	
7746	18 Sge	
7747	Alp Cap	
7748	4 Cap	
7750	Kap Cep	
7751	32 Cyg	
7753	24 Vul	
7754	Alp Cap	
7761	Sig Cap	
7763	34 Cyg	
7769	36 Cyg	
7770	35 Cyg	
7773	Nu Cap	
7776	Bet Cap	Dabih
7779	Kap Sgr	
7787	Kap Sgr	
7789	25 Vul	
7790	Alp Pav	Peacock
7792	71 Dra	
7796	Gam Cyg	Sadr
7806	39 Cyg	
7814	Pi Cap	
7821	68 Aql	
7822	Rho Cap	
7826	40 Cyg	
7828	43 Cyg	
7829	Omi Cap	
7830	Omi Cap	
7831	69 Aql	
7834	41 Cyg	
7835	42 Cyg	
7836	1 Del	
7844	Ome Cyg	
7846	Nu Mic	
7847	44 Cyg	
7848	Phi Pav	
7850	The Cep	
7851	Ome Cyg	
7852	Eps Del	
7858	Eta Del	
7859	Rho Pav	
7863	Mu Oct	
7864	Mu Oct	
7866	47 Cyg	
7869	Alp Ind	
7871	Zet Del	
7873	70 Aql	
7874	26 Vul	
7875	Phi Pav	
